geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Tianjin,2001,Meat production,Meat Production,363.972,1000 tons
Tianjin,2001,Milk production,Milk production,240.553,1000 tons
Tianjin,2001,Peanut production,peanuts,11,1000 tons
Tianjin,2001,Peanut sown area,peanut,4.02053333333333,1000 hectares
Tianjin,2001,Pear production,pears,27.991,1000 tons
Tianjin,2001,Pork production,Pork production,219.23,1000 tons
Tianjin,2001,Rice production,rice,73.99782,1000 tons
Tianjin,2001,Rice sown area,rice,11.43,1000 hectares
Tianjin,2001,Sheep inventory,Sheep,63.9189274832419,"10,000 head"
Tianjin,2001,Sown area: All crops,total sown area,544.5,1000 hectares
Tianjin,2001,Soybean sown area,soybeans,45.5,1000 hectares
Tianjin,2001,Soybeans production,soybeans,82,1000 tons
Tianjin,2001,Total population,total population,10040,Thousands
Tianjin,2001,Total value of ag output,total,169.5114,100 million yuan
Tianjin,2001,Tuber production,tubers,8,1000 tons
Tianjin,2001,Tuber sown area,tubers,2.07,1000 hectares
Tianjin,2001,Value of crop output,farming (nongye),86.7277,100 million yuan
Tianjin,2001,Value of fisheries output,fisheries,20.5575,100 million yuan
Tianjin,2001,Value of forestry output,forestry,1.4626,100 million yuan
Tianjin,2001,Value of livestock output,livestock,60.7636,100 million yuan
Tianjin,2001,Vegetable & melons sown area,vegetables,129.501666666667,1000 hectares
Tianjin,2001,Wheat production,wheat,451.0209,1000 tons
Tianjin,2001,Wheat sown area,wheat,112,1000 hectares
Tianjin,2000,Apple production,apples,79.466,1000 tons
Tianjin,2000,Aquatic product production,Aquatic products,24.2201,"10,000 tons"
Tianjin,2000,Cattle & buffalo inventory,Cattle & buffalo,21.45,"10,000 head"
Tianjin,2000,City population,city population,4780,Thousands
Tianjin,2000,Corn production,corn,409.50144,1000 tons
Tianjin,2000,Corn sown area,corn,131.2,1000 hectares
Tianjin,2000,Cotton production,cotton,18,1000 tons
Tianjin,2000,Cotton sown area,cotton,15.1,1000 hectares
Tianjin,2000,Egg production,Egg production,256,1000 tons
Tianjin,2000,Fruit orchard area,orchards,37.69,1000 hectares
Tianjin,2000,Goat inventory,Goats,15.92,"10,000 head"
Tianjin,2000,Grain production,total grain,1241,1000 tons
Tianjin,2000,Grain sown area,total grain,345.9,1000 hectares
Tianjin,2000,Grape production,grapes,102.201,1000 tons
Tianjin,2000,Hog inventory,Hog Inventory,1648.1,1000 head
Tianjin,2000,Hog slaughter,Hog slaughter,2358,1000 head
Tianjin,2000,Meat production,Meat Production,288.712,1000 tons
Tianjin,2000,Milk production,Milk production,165.109,1000 tons
Tianjin,2000,Peanut production,peanuts,8,1000 tons
Tianjin,2000,Peanut sown area,peanut,3.86,1000 hectares
Tianjin,2000,Pear production,pears,30.172,1000 tons
Tianjin,2000,Pork production,Pork production,173.435,1000 tons
Tianjin,2000,Rice production,rice,144.9984,1000 tons
Tianjin,2000,Rice sown area,rice,35.4,1000 hectares
Tianjin,2000,Rural population,rural population,4161,Thousands
Tianjin,2000,Sheep inventory,Sheep,49.25,"10,000 head"
Tianjin,2000,Sown area: All crops,total sown area,533.1,1000 hectares
Tianjin,2000,Soybean sown area,soybeans,34.6,1000 hectares
Tianjin,2000,Soybeans production,soybeans,39,1000 tons
Tianjin,2000,Total population,total population,10010,Thousands
Tianjin,2000,Total value of ag output,total,156.3,100 million yuan
Tianjin,2000,Town population,town population,719,Thousands
Tianjin,2000,Tuber production,tubers,7,1000 tons
Tianjin,2000,Tuber sown area,tubers,2.1,1000 hectares
Tianjin,2000,Value of crop output,farming (nongye),83.42,100 million yuan
Tianjin,2000,Value of fisheries output,fisheries,19.76,100 million yuan
Tianjin,2000,Value of forestry output,forestry,1.37,100 million yuan
Tianjin,2000,Value of livestock output,livestock,51.75,100 million yuan
Tianjin,2000,Vegetable & melons sown area,vegetables,128.32,1000 hectares
Tianjin,2000,Wheat production,wheat,595,1000 tons
Tianjin,2000,Wheat sown area,wheat,122,1000 hectares
Tianjin,1999,Aquatic product production,Aquatic products,23.0317,"10,000 tons"
Tianjin,1999,Cattle & buffalo inventory,Cattle & buffalo,18.82,"10,000 head"
Tianjin,1999,Corn production,corn,563.0572,1000 tons
Tianjin,1999,Corn sown area,corn,168.58,1000 hectares
Tianjin,1999,Cotton production,cotton,6,1000 tons
Tianjin,1999,Cotton sown area,cotton,6,1000 hectares
Tianjin,1999,Egg production,Egg production,250.572,1000 tons
Tianjin,1999,Fruit orchard area,orchards,35.78,1000 hectares
Tianjin,1999,Goat inventory,Goats,18.33,"10,000 head"
Tianjin,1999,Grain production,total grain,1749,1000 tons
Tianjin,1999,Grain sown area,total grain,431,1000 hectares
Tianjin,1999,Hog inventory,Hog Inventory,1269.6,1000 head
Tianjin,1999,Hog slaughter,Hog slaughter,1983.7,1000 head
Tianjin,1999,Meat production,Meat Production,235.325,1000 tons
Tianjin,1999,Milk production,Milk production,129.376,1000 tons
Tianjin,1999,Peanut production,peanuts,10.73,1000 tons
Tianjin,1999,Peanut sown area,peanut,4.78,1000 hectares
Tianjin,1999,Pork production,Pork production,145.866,1000 tons
Tianjin,1999,Rice production,rice,401.6103,1000 tons
Tianjin,1999,Rice sown area,rice,61.1,1000 hectares
Tianjin,1999,Sheep inventory,Sheep,38.54,"10,000 head"
Tianjin,1999,Sown area: All crops,total sown area,562.9,1000 hectares
Tianjin,1999,Soybean sown area,soybeans,35.2,1000 hectares
Tianjin,1999,Soybeans production,soybeans,27,1000 tons
Tianjin,1999,Total population,total population,9405,Thousands
Tianjin,1999,Total value of ag output,total,150.11,100 million yuan
Tianjin,1999,Tuber production,tubers,7,1000 tons
Tianjin,1999,Tuber sown area,tubers,2.3,1000 hectares
Tianjin,1999,Value of crop output,farming (nongye),91.58,100 million yuan
Tianjin,1999,Value of fisheries output,fisheries,18.16,100 million yuan
Tianjin,1999,Value of forestry output,forestry,1.42,100 million yuan
Tianjin,1999,Value of livestock output,livestock,38.95,100 million yuan
Tianjin,1999,Vegetable & melons sown area,vegetables,98.55,1000 hectares
Tianjin,1999,Wheat production,wheat,715.6,1000 tons
Tianjin,1999,Wheat sown area,wheat,143.2,1000 hectares
Tianjin,1998,Aquatic product production,Aquatic products,21,"10,000 tons"
Tianjin,1998,Cattle & buffalo inventory,Cattle & buffalo,30.9,"10,000 head"
Tianjin,1998,Corn production,corn,755,1000 tons
Tianjin,1998,Corn sown area,corn,162.99,1000 hectares
Tianjin,1998,Cotton production,cotton,6,1000 tons
Tianjin,1998,Cotton sown area,cotton,6.1,1000 hectares
Tianjin,1998,Egg production,Egg production,227,1000 tons
Tianjin,1998,Grain production,total grain,2101,1000 tons
Tianjin,1998,Grain sown area,total grain,446.6,1000 hectares
Tianjin,1998,Hog inventory,Hog Inventory,1272,1000 head
Tianjin,1998,Hog slaughter,Hog slaughter,1882,1000 head
Tianjin,1998,Meat production,Meat Production,217,1000 tons
Tianjin,1998,Milk production,Milk production,117,1000 tons
Tianjin,1998,Peanut production,peanuts,14,1000 tons
Tianjin,1998,Peanut sown area,peanut,5.8,1000 hectares
Tianjin,1998,Pork production,Pork production,139,1000 tons
Tianjin,1998,Rice production,rice,452,1000 tons
Tianjin,1998,Rice sown area,rice,54.4,1000 hectares
Tianjin,1998,Sown area: All crops,total sown area,578.1,1000 hectares
Tianjin,1998,Soybean sown area,soybeans,45.9,1000 hectares
Tianjin,1998,Soybeans production,soybeans,53,1000 tons
Tianjin,1998,Total population,total population,9665,Thousands
Tianjin,1998,Tuber production,tubers,11,1000 tons
Tianjin,1998,Tuber sown area,tubers,2.6,1000 hectares
Tianjin,1998,Wheat production,wheat,760.4038,1000 tons
Tianjin,1998,Wheat sown area,wheat,153,1000 hectares
Tianjin,1997,Corn production,corn,654.5,1000 tons
Tianjin,1997,Corn sown area,corn,152.2,1000 hectares
Tianjin,1997,Cotton production,cotton,4,1000 tons
Tianjin,1997,Cotton sown area,cotton,4.42,1000 hectares
Tianjin,1997,Egg production,Egg production,260,1000 tons
Tianjin,1997,Grain production,total grain,2061.6,1000 tons
Tianjin,1997,Grain sown area,total grain,440.48,1000 hectares
Tianjin,1997,Hog inventory,Hog Inventory,1017,1000 head
Tianjin,1997,Hog slaughter,Hog slaughter,1559,1000 head
Tianjin,1997,Milk production,Milk production,128,1000 tons
Tianjin,1997,Peanut production,peanuts,13.41,1000 tons
Tianjin,1997,Peanut sown area,peanut,5.43,1000 hectares
Tianjin,1997,Pork production,Pork production,118,1000 tons
Tianjin,1997,Rice production,rice,511,1000 tons
Tianjin,1997,Rice sown area,rice,66.36,1000 hectares
Tianjin,1997,Sown area: All crops,total sown area,569.39,1000 hectares
Tianjin,1997,Soybean sown area,soybeans,39.53,1000 hectares
Tianjin,1997,Soybeans production,soybeans,42.4,1000 tons
Tianjin,1997,Total population,total population,9051.132,Thousands
Tianjin,1997,Tuber production,tubers,11,1000 tons
Tianjin,1997,Tuber sown area,tubers,2.64,1000 hectares
Tianjin,1997,Wheat production,wheat,774.1,1000 tons
Tianjin,1997,Wheat sown area,wheat,151.12,1000 hectares
Tianjin,1996,Corn production,corn,754,1000 tons
Tianjin,1996,Corn sown area,corn,162.9,1000 hectares
Tianjin,1996,Cotton production,cotton,5,1000 tons
Tianjin,1996,Cotton sown area,cotton,6.5,1000 hectares
Tianjin,1996,Cultivated land area (revised in 1996),Cultivated area,485.6,1000 hectares
Tianjin,1996,Egg production,Egg production,244,1000 tons
Tianjin,1996,Grain production,total grain,2070,1000 tons
Tianjin,1996,Grain sown area,total grain,451.5,1000 hectares
Tianjin,1996,Hog inventory,Hog Inventory,878,1000 head
Tianjin,1996,Hog slaughter,Hog slaughter,1731,1000 head
Tianjin,1996,Milk production,Milk production,114,1000 tons
Tianjin,1996,Peanut production,peanuts,15,1000 tons
Tianjin,1996,Peanut sown area,peanut,6.3,1000 hectares
Tianjin,1996,Pork production,Pork production,130.892,1000 tons
Tianjin,1996,Rice production,rice,474,1000 tons
Tianjin,1996,Rice sown area,rice,61.7,1000 hectares
Tianjin,1996,Sown area: All crops,total sown area,573.5,1000 hectares
Tianjin,1996,Soybean sown area,soybeans,41.7,1000 hectares
Tianjin,1996,Soybeans production,soybeans,62,1000 tons
Tianjin,1996,Total population,total population,9480,Thousands
Tianjin,1996,Tuber production,tubers,13,1000 tons
Tianjin,1996,Tuber sown area,tubers,2.9,1000 hectares
Tianjin,1996,Wheat production,wheat,674,1000 tons
Tianjin,1996,Wheat sown area,wheat,147.6,1000 hectares
Tianjin,1995,Corn production,corn,805,1000 tons
Tianjin,1995,Corn sown area,corn,157.83,1000 hectares
Tianjin,1995,Cotton production,cotton,11,1000 tons
Tianjin,1995,Cotton sown area,cotton,17.22,1000 hectares
Tianjin,1995,Egg production,Egg production,240.702,1000 tons
Tianjin,1995,Grain production,total grain,2075,1000 tons
Tianjin,1995,Grain sown area,total grain,443.3,1000 hectares
Tianjin,1995,Hog inventory,Hog Inventory,880,1000 head
Tianjin,1995,Hog slaughter,Hog slaughter,1629,1000 head
Tianjin,1995,Milk production,Milk production,106.939,1000 tons
Tianjin,1995,Peanut production,peanuts,19.954,1000 tons
Tianjin,1995,Peanut sown area,peanut,7.86,1000 hectares
Tianjin,1995,Pork production,Pork production,121.589,1000 tons
Tianjin,1995,Rice production,rice,388.7,1000 tons
Tianjin,1995,Rice sown area,rice,48.9,1000 hectares
Tianjin,1995,Sown area: All crops,total sown area,572.7,1000 hectares
Tianjin,1995,Soybean sown area,soybeans,51.67,1000 hectares
Tianjin,1995,Soybeans production,soybeans,92.8,1000 tons
Tianjin,1995,Total population,total population,8985.764,Thousands
Tianjin,1995,Tuber production,tubers,18,1000 tons
Tianjin,1995,Tuber sown area,tubers,3.4,1000 hectares
Tianjin,1995,Wheat production,wheat,654,1000 tons
Tianjin,1995,Wheat sown area,wheat,141.24,1000 hectares
Tianjin,1994,Corn production,corn,777,1000 tons
Tianjin,1994,Corn sown area,corn,155,1000 hectares
Tianjin,1994,Cotton production,cotton,9,1000 tons
Tianjin,1994,Cotton sown area,cotton,22.81,1000 hectares
Tianjin,1994,Egg production,Egg production,249,1000 tons
Tianjin,1994,Grain production,total grain,1903,1000 tons
Tianjin,1994,Grain sown area,total grain,422.7,1000 hectares
Tianjin,1994,Hog inventory,Hog Inventory,905.2,1000 head
Tianjin,1994,Hog slaughter,Hog slaughter,1395.4,1000 head
Tianjin,1994,Milk production,Milk production,98,1000 tons
Tianjin,1994,Peanut production,peanuts,20,1000 tons
Tianjin,1994,Peanut sown area,peanut,8.35,1000 hectares
Tianjin,1994,Pork production,Pork production,105,1000 tons
Tianjin,1994,Rice production,rice,318,1000 tons
Tianjin,1994,Rice sown area,rice,40.1,1000 hectares
Tianjin,1994,Sown area: All crops,total sown area,555.13,1000 hectares
Tianjin,1994,Soybean sown area,soybeans,58.6,1000 hectares
Tianjin,1994,Soybeans production,soybeans,114,1000 tons
Tianjin,1994,Total population,total population,8945.191,Thousands
Tianjin,1994,Tuber production,tubers,16,1000 tons
Tianjin,1994,Tuber sown area,tubers,3.5,1000 hectares
Tianjin,1994,Wheat production,wheat,508,1000 tons
Tianjin,1994,Wheat sown area,wheat,119.6,1000 hectares
Tianjin,1993,Corn production,corn,808,1000 tons
Tianjin,1993,Corn sown area,corn,156.3,1000 hectares
Tianjin,1993,Cotton production,cotton,8,1000 tons
Tianjin,1993,Cotton sown area,cotton,9.8,1000 hectares
Tianjin,1993,Egg production,Egg production,215,1000 tons
Tianjin,1993,Grain production,total grain,1998,1000 tons
Tianjin,1993,Grain sown area,total grain,451.5,1000 hectares
Tianjin,1993,Hog inventory,Hog Inventory,765,1000 head
Tianjin,1993,Hog slaughter,Hog slaughter,1250,1000 head
Tianjin,1993,Milk production,Milk production,95,1000 tons
Tianjin,1993,Peanut production,peanuts,21,1000 tons
Tianjin,1993,Peanut sown area,peanut,8.4,1000 hectares
Tianjin,1993,Pork production,Pork production,92,1000 tons
Tianjin,1993,Rice production,rice,318,1000 tons
Tianjin,1993,Rice sown area,rice,41.6,1000 hectares
Tianjin,1993,Sown area: All crops,total sown area,565.7,1000 hectares
Tianjin,1993,Soybean sown area,soybeans,70.3,1000 hectares
Tianjin,1993,Soybeans production,soybeans,124,1000 tons
Tianjin,1993,Total population,total population,8896.29,Thousands
Tianjin,1993,Tuber production,tubers,21,1000 tons
Tianjin,1993,Tuber sown area,tubers,4.2,1000 hectares
Tianjin,1993,Wheat production,wheat,591,1000 tons
Tianjin,1993,Wheat sown area,wheat,138.1,1000 hectares
Tianjin,1992,Corn production,corn,760,1000 tons
Tianjin,1992,Corn sown area,corn,150.9,1000 hectares
Tianjin,1992,Cotton production,cotton,16,1000 tons
Tianjin,1992,Cotton sown area,cotton,28.8,1000 hectares
Tianjin,1992,Egg production,Egg production,213,1000 tons
Tianjin,1992,Grain production,total grain,1987,1000 tons
Tianjin,1992,Grain sown area,total grain,446.1,1000 hectares
Tianjin,1992,Hog inventory,Hog Inventory,880,1000 head
Tianjin,1992,Hog slaughter,Hog slaughter,1319,1000 head
Tianjin,1992,Milk production,Milk production,95,1000 tons
Tianjin,1992,Peanut production,peanuts,20,1000 tons
Tianjin,1992,Peanut sown area,peanut,8.5,1000 hectares
Tianjin,1992,Pork production,Pork production,94,1000 tons
Tianjin,1992,Rice production,rice,394,1000 tons
Tianjin,1992,Rice sown area,rice,56.1,1000 hectares
Tianjin,1992,Sown area: All crops,total sown area,573.6,1000 hectares
Tianjin,1992,Soybean sown area,soybeans,53.8,1000 hectares
Tianjin,1992,Soybeans production,soybeans,84,1000 tons
Tianjin,1992,Total population,total population,8827.215,Thousands
Tianjin,1992,Tuber production,tubers,21,1000 tons
Tianjin,1992,Tuber sown area,tubers,4.3,1000 hectares
Tianjin,1992,Wheat production,wheat,620,1000 tons
Tianjin,1992,Wheat sown area,wheat,142.4,1000 hectares
Tianjin,1991,Corn production,corn,799,1000 tons
Tianjin,1991,Corn sown area,corn,152.3,1000 hectares
Tianjin,1991,Cotton production,cotton,25,1000 tons
Tianjin,1991,Cotton sown area,cotton,29.9,1000 hectares
Tianjin,1991,Egg production,Egg production,214,1000 tons
Tianjin,1991,Grain production,total grain,1985,1000 tons
Tianjin,1991,Grain sown area,total grain,458,1000 hectares
Tianjin,1991,Hog inventory,Hog Inventory,847,1000 head
Tianjin,1991,Hog slaughter,Hog slaughter,1261,1000 head
Tianjin,1991,Milk production,Milk production,88,1000 tons
Tianjin,1991,Peanut production,peanuts,21,1000 tons
Tianjin,1991,Peanut sown area,peanut,8.6,1000 hectares
Tianjin,1991,Pork production,Pork production,91,1000 tons
Tianjin,1991,Rice production,rice,330,1000 tons
Tianjin,1991,Rice sown area,rice,57.7,1000 hectares
Tianjin,1991,Sown area: All crops,total sown area,581.466666666667,1000 hectares
Tianjin,1991,Soybean sown area,soybeans,48.9,1000 hectares
Tianjin,1991,Soybeans production,soybeans,84,1000 tons
Tianjin,1991,Total population,total population,8765.516,Thousands
Tianjin,1991,Tuber production,tubers,23,1000 tons
Tianjin,1991,Tuber sown area,tubers,4.9,1000 hectares
Tianjin,1991,Wheat production,wheat,620,1000 tons
Tianjin,1991,Wheat sown area,wheat,146.1,1000 hectares
Tianjin,1990,Corn production,corn,740,1000 tons
Tianjin,1990,Corn sown area,corn,161.466666666667,1000 hectares
Tianjin,1990,Cotton production,cotton,15,1000 tons
Tianjin,1990,Cotton sown area,cotton,17.8,1000 hectares
Tianjin,1990,Egg production,Egg production,186,1000 tons
Tianjin,1990,Grain production,total grain,1889,1000 tons
Tianjin,1990,Grain sown area,total grain,457.866666666667,1000 hectares
Tianjin,1990,Hog inventory,Hog Inventory,790,1000 head
Tianjin,1990,Hog slaughter,Hog slaughter,1237,1000 head
Tianjin,1990,Milk production,Milk production,76,1000 tons
Tianjin,1990,Peanut production,peanuts,20,1000 tons
Tianjin,1990,Peanut sown area,peanut,9.2,1000 hectares
Tianjin,1990,Pork production,Pork production,89,1000 tons
Tianjin,1990,Rice production,rice,282,1000 tons
Tianjin,1990,Rice sown area,rice,45.5333333333333,1000 hectares
Tianjin,1990,Sown area: All crops,total sown area,573.2,1000 hectares
Tianjin,1990,Soybean sown area,soybeans,45.1333333333333,1000 hectares
Tianjin,1990,Soybeans production,soybeans,66,1000 tons
Tianjin,1990,Total population,total population,8785.402,Thousands
Tianjin,1990,Tuber production,tubers,20,1000 tons
Tianjin,1990,Tuber sown area,tubers,4.86666666666667,1000 hectares
Tianjin,1990,Wheat production,wheat,620,1000 tons
Tianjin,1990,Wheat sown area,wheat,140.266666666667,1000 hectares
Tianjin,1989,Corn production,corn,635,1000 tons
