"","Country.Name","Country.Code","Indicator.Code","Indicator.Description","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"1266","China","CHN","i1266","Population ages 80 and above, female (% of female population)",0.289978181,0.328272902,0.355977469,0.367212704,0.358729785,0.329345641,0.356173881,0.375215844,0.386298738,0.390125795,0.387079674,0.419085112,0.445830254,0.463875258,0.470795894,0.46651212,0.499010781,0.522396033,0.538305241,0.549341894,0.556118535,0.606702613,0.649727656,0.681994662,0.701380084,0.707800487,0.754592023,0.789100657,0.81252452,0.828109143,0.838287275,0.892677126,0.942462113,0.984929439,1.016898951,1.037229348,1.112199712,1.169902932,1.209506667,1.23290207,1.242286207,1.294309041,1.333066251,1.358468761,1.369517276,1.367116507,1.430328011,1.478504096,1.513542728,1.539841906,1.560236141,1.653691486,1.7375602,1.808776888,1.864807993,1.906224191,2.009170128,2.101203845,2.179912351,2.24156894,2.286628279
"1267","China","CHN","i1267","Population ages 55-59, female (% of female population)",3.64698058,3.62927899,3.570017492,3.496773593,3.443943019,3.4236015,3.386684957,3.372525745,3.371725525,3.372413836,3.369901,3.353559157,3.347870754,3.344577388,3.335007763,3.315735292,3.28729922,3.250225958,3.212783217,3.185537994,3.173575878,3.169831881,3.172733893,3.185882433,3.212263407,3.251091163,3.284977411,3.331958625,3.382893485,3.427307461,3.460406348,3.457659769,3.464864893,3.474226418,3.475072693,3.464419297,3.464081211,3.444318329,3.429535913,3.453292654,3.532582066,3.631989022,3.775040291,3.967600278,4.216075252,4.519521128,4.872731392,5.293863519,5.716165686,6.043489574,6.22206199,6.250410395,6.137569979,5.959106692,5.831226228,5.823525154,5.906365223,6.086934564,6.34421984,6.643040802,6.958220764
"1268","China","CHN","i1268","Population ages 15-64, total",376823164,372520588,373118860,379332695,386528523,396196818,405508463,416669512,429726357,443537016,456985978,468991340,480278464,491368033,502557702,513861540,526008005,538475659,552194383,567184356,582756908,600164693,618735725,637261940,654846220,672180280,687782548,703389691,718310123,732531057,746726066,756677632,768952440,782325624,794860325,805367614,820493214,831124788,839669246,849907147,863641938,875614116,891647554,909846945,926808358,940817540,952765169,961863202,968715052,974558542,980077454,984319837,988398458,991985917,994542472,995702268,995434082,994288090,991653198,988510153,985963944
"1269","China","CHN","i1269","Population ages 0-14, female",128742751,127703225,130088181,135024830,139280249,142770989,147568260,150989170,153897508,157188381,161012345,165649828,169683201,173280825,176106527,177762653,177936445,177295760,176023514,174136328,171603402,168229079,165222428,162201268,159168254,156690365,155840776,155795399,156304545,156836535,157022066,158814692,158618771,157408832,156540710,156516542,153650418,153106336,153383966,152301605,148992248,146324241,141229335,134759753,128842766,124515677,120968813,118755002,117654622,116902419,116082228,115569591,115173513,114884313,114784041,114866193,115187439,115538030,115760315,115819807,115732456
"1270","China","CHN","i1270","Mortality rate, infant, female (per 1,000 live births)",NA,NA,NA,NA,NA,NA,NA,NA,NA,79.2,75.6,72.1,68.8,65.4,62.1,58.7,55.4,52.4,49.7,47.3,45.2,43.4,42,41,40.3,39.9,39.8,39.8,39.9,39.9,39.7,39.4,38.8,37.8,36.7,35.5,34.2,32.9,31.4,29.9,28.2,26.4,24.5,22.5,20.6,18.9,17.3,15.9,14.7,13.6,12.6,11.6,10.8,10,9.2,8.6,7.9,7.3,6.8,6.3,NA
"1271","China","CHN","i1271","Refugee population by country or territory of asylum",NA,NA,NA,NA,NA,NA,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,263000,265000,272100,276630,279750,279670,281790,280600,284300,284300,287276,289061,288123,287424,287065,288310,290099,291506,292345,293297,294109,295321,297273,299347,299367,301039,301024,301075,300966,300985,300984,301016,301037,301045,301052,301044,317254,321714,321758,303379,303410
"1272","China","CHN","i1272","Unemployment with intermediate education, female (% of female labor force with intermediate education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","China","CHN","i1273","Part time employment, male (% of total male employment)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","China","CHN","i1274","Labor force with advanced education (% of total working-age population with advanced education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","China","CHN","i1275","Average working hours of children, working only, male, ages 7-14 (hours per week)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","China","CHN","i1276","Child employment in services, female (% of female economically active children ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","China","CHN","i1277","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","China","CHN","i1278","Self-employed, female (% of female employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.30000305,65.16000366,63.97000122,62.88999939,61.97999954,61.24000168,60.63000107,60.27000046,59.93000031,59.43000031,58.90999985,58.25999832,57.40999985,56.56000137,55.56000137,54.47999954,53.31000137,52.40000153,51.61000061,50.63000107,49.84000015,49.31000137,48.83000183,48.40999985,48.13999939,47.88000107,47.56999969,46.79999924,45.84999847,NA
"1279","China","CHN","i1279","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,NA,NA,NA,NA
"1280","China","CHN","i1280","Multidimensional poverty headcount ratio (% of total population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","China","CHN","i1281","Domestic private health expenditure (% of current health expenditure)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.99923706,76.86101532,74.46868134,71.49859619,69.63254547,67.03216553,64.71517181,60.79319763,55.32193756,50.4961319,47.97203064,46.20240784,44.20846176,42.89426041,41.5543251,39.81039047,41.89694977,43.32621002,43.58293152,NA,NA
"1282","China","CHN","i1282","UHC service coverage index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,79,NA,NA,NA
"1283","China","CHN","i1283","Prevalence of severe wasting, weight for height (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,1.3,NA,NA,1.8,NA,NA,0.6,NA,0.5,NA,0.8,NA,NA,0.8,NA,NA,0.6,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","China","CHN","i1284","People using safely managed sanitation services, urban (% of urban population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.74213049,27.96305521,28.20521426,31.24920031,34.32977538,37.44710289,40.60134624,43.79266882,47.02123405,50.28720531,53.59074602,56.93201958,60.31118938,63.72841884,67.18387134,70.6777103,74.21009911,77.78120118,81.39117991,85.04019869,85.61644761
"1285","China","CHN","i1285","Prevalence of underweight, weight for age (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,NA,12.6,NA,14.2,NA,NA,10.7,NA,NA,6.9,NA,7.4,NA,6.8,NA,NA,4.5,NA,NA,3.8,3.4,3.4,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA
"1286","China","CHN","i1286","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.7,NA,NA,NA,NA
"1287","China","CHN","i1287","Specialist surgical workforce (per 100,000 population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.13,NA,NA,NA,NA,NA,NA,NA,NA
"1288","China","CHN","i1288","Antiretroviral therapy coverage (% of people living with HIV)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","China","CHN","i1289","Mortality rate, under-5, female (per 1,000 live births)",NA,NA,NA,NA,NA,NA,NA,NA,NA,114.9,109.1,103.5,98,92.5,87.1,81.7,76.4,71.4,67,63,59.7,57,54.9,53.3,52.2,51.6,51.4,51.5,51.6,51.6,51.4,50.9,50,48.5,46.9,45.1,43.2,41.3,39.2,37.1,34.7,32.1,29.6,27,24.5,22.4,20.4,18.7,17.2,15.9,14.7,13.6,12.6,11.6,10.8,10,9.3,8.6,8,7.4,NA
"1290","China","CHN","i1290","Number of deaths ages 10-14 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53459,50124,47864,46478,45683,45470,46242,47323,48333,48553,47367,44661,40927,36635,32576,29392,26977,25234,31906,22865,21719,20655,19707,18860,18170,17586,17095,16701,16403,16111,NA
"1291","China","CHN","i1291","Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","China","CHN","i1292","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.56295776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","China","CHN","i1293","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","China","CHN","i1294","Trained teachers in lower secondary education, male (% of male teachers)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","China","CHN","i1295","Pupil-teacher ratio, secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.59747,21.83943,23.00333,21.2371,19.93684,20.09417,20.95925,21.02231,20.9199,20.22543,18.88137,17.90215,16.66647,16.38346,16.41878,17.07836,16.9997,16.89917,16.35938,15.31392,14.60696,14.42533,14.52494,14.58926,14.48036,15.07365,15.56384,16.18689,NA,NA,17.10846,18.9229,18.92909,18.61115,NA,NA,17.54954,16.36853,15.99176,15.71505,15.46166,15.15325,14.50326,15.14167,14.27963,13.81544,13.49871,13.30917,13.25879,NA,NA
"1296","China","CHN","i1296","Lower secondary completion rate, total (% of relevant age group)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.39884186,53.41888046,57.50355911,62.17238998,63.0929184,65.28263855,67.79125977,75.74609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.46726227,101.714859,101.4699478,99.08818054,99.51548767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","China","CHN","i1297","Trained teachers in primary education, male (% of male teachers)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","China","CHN","i1298","Net intake rate in grade 1, male (% of official school-age population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.51212,79.85987,80.91079,81.86279,NA,NA
"1299","China","CHN","i1299","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.38269043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","China","CHN","i1300","School enrollment, primary and secondary (gross), gender parity index (GPI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820949972,0.82604003,0.830439985,0.818159997,0.811959982,0.79497999,0.781080008,0.777639985,0.781639993,0.787370026,0.808640003,0.826499999,0.833199978,0.842719972,0.848609984,0.860360026,0.874170005,0.881250024,0.901910007,0.915570021,0.928520024,0.935779989,NA,NA,NA,0.964619994,NA,NA,NA,NA,0.98803997,0.991550028,0.996969998,1.003350019,0.988950014,0.992420018,0.997179985,1.006090045,1.00948,1.01157999,1.010139942,1.013219953,1.014310002,1.015290022,1.012869954
"1301","China","CHN","i1301","Coverage of social insurance programs (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.57958066,NA,NA,NA,NA,NA,NA,NA
"1302","China","CHN","i1302","Coverage of unemployment benefits and ALMP (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","China","CHN","i1303","Taxes less subsidies on products (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","China","CHN","i1304","GNI, PPP (constant 2017 international $)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84513e+12,3.13057e+12,3.42791e+12,3.68191e+12,3.97308e+12,4.3138e+12,4.66311e+12,5.10674e+12,5.63886e+12,6.22848e+12,6.90888e+12,7.82559e+12,8.975e+12,9.87904e+12,1.07247e+13,1.18338e+13,1.28987e+13,1.40115e+13,1.50125e+13,1.6279e+13,1.73375e+13,1.85204e+13,1.98714e+13,2.11153e+13,2.24399e+13,NA
"1305","China","CHN","i1305","GDP per capita, PPP (current international $)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982.5008703,1094.771431,1263.416318,1456.079469,1662.158759,1862.554122,2063.116926,2269.201401,2451.152804,2653.973626,2920.560791,3210.009396,3534.84913,3937.312875,4425.874191,5053.945798,5836.573437,6810.6039,7574.224455,8307.849519,9253.765188,10299.87069,11197.59694,11923.75262,12549.77183,12978.76891,13572.61999,14344.42124,15608.96707,16846.80085,NA
"1306","China","CHN","i1306","Forest rents (% of GDP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626111743,0.518878176,0.594563071,1.192768764,1.109986308,1.130093485,1.460979829,1.573526483,1.7376452,2.075802455,2.1841944,1.451959373,1.463740261,1.205611961,0.82855198,0.798554045,1.007004107,1.114375678,0.967323507,0.920649464,0.874343875,0.851311947,0.879294906,0.840487339,0.731759379,0.769146197,0.676546732,0.505691557,0.406926696,0.253556992,0.222727528,0.210788996,0.206402582,0.240688756,0.18870693,0.139817815,0.13853807,0.182953318,0.225378418,0.199418561,0.188630343,0.164206337,0.141130599,0.125324162,0.142252393,0.096751108,0.104776936,0.120121419,0.099895383,0.076623269,NA
"1307","China","CHN","i1307","Adjusted net savings, including particulate emission damage (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50916543880,66527932035,86933361394,90531495881,1.23745e+11,1.54167e+11,1.77298e+11,2.12165e+11,2.1635e+11,2.09923e+11,2.18595e+11,2.72639e+11,3.28046e+11,4.17759e+11,5.24804e+11,6.06704e+11,7.75449e+11,1.07851e+12,1.37447e+12,1.60473e+12,1.83463e+12,1.92536e+12,2.29169e+12,2.47228e+12,2.75785e+12,2.75699e+12,2.78633e+12,3.21488e+12,3.50879e+12,3.49459e+12,NA
"1308","China","CHN","i1308","Adjusted savings: mineral depletion (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98208264.58,74559381.65,71288559.78,162745051.8,271483715.9,150938200.3,248242290.5,293080689.6,201590606.5,357221757,427967789.7,638247674.2,515892180.5,579595013.6,463471039.3,438440981.8,359615709.8,567532000.1,2073560646,958681994.7,885379685,1310166547,1330556574,970793755,1479009733,1522751868,751168053.7,821831596.7,1295999584,1144210623,697905734.3,569315083.5,897802853.3,1202207360,3094069142,8693921971,20929943005,49350787995,67719438524,31535291386,85936608810,1.30194e+11,41396805913,34965037969,25106825047,16961960400,15002261443,17174408360,18748736775,20860011024,NA
"1309","China","CHN","i1309","Textiles and clothing (% of value added in manufacturing)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.27355696,19.47410581,17.01089777,14.85545871,13.74818946,14.09935622,14.49155554,14.12119204,13.95770491,14.38953833,14.79296383,13.55555556,12.91287246,13.19191985,13.70413074,11.70408411,12.03778517,11.9131186,11.75111098,11.4430951,11.22310673,11.1704832,10.64425792,10.60484575,10.43222269,10.61467144,10.38546416,9.975483433,9.975483433,9.975483433,9.975483433,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,NA,NA
"1310","China","CHN","i1310","Manufacturing, value added (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17485e+12,6.0118e+12,7.12129e+12,8.7465e+12,1.02539e+13,1.10118e+13,1.30283e+13,1.56457e+13,1.69807e+13,1.81868e+13,1.9562e+13,1.99436e+13,2.09509e+13,2.33876e+13,2.55937e+13,2.64137e+13,2.65944e+13
"1311","China","CHN","i1311","External balance on goods and services (current US$)",-73117231.29,190917215,540255097.9,580875781.9,540255097.9,316841335.6,199041351.9,219351693.9,272158583.2,511820619.1,28434478.84,653993013.2,841833325.9,668543279.4,-683255149.9,-236584579,283300710.8,371407040.6,-804878048.8,-1356521739,-1.15e+09,-3968253.968,4.812e+09,2.571e+09,5.4e+07,-1.2501e+10,-7.39e+09,2.91e+08,-4.061e+09,-4.928e+09,1.0668e+10,1.1601e+10,4.998e+09,-1.1792e+10,7.357e+09,1.1958e+10,1.755e+10,42823220005,43836689483,30640955365,28785851578,28086220295,37382671258,35821129069,51174382539,1.24627e+11,2.08919e+11,3.08036e+11,3.48833e+11,2.2013e+11,2.224e+11,1.80894e+11,2.31865e+11,2.34871e+11,2.21551e+11,3.58836e+11,2.55483e+11,2.15696e+11,1.06707e+11,1.64986e+11,3.66145e+11
"1312","China","CHN","i1312","Gross fixed capital formation (% of GDP)",32.64634226,18.99125694,15.47918946,17.75641563,20.26553318,20.64237753,21.8241753,18.17760997,17.36700822,20.98263962,24.14025795,24.84626147,24.62709601,24.28466426,26.55768152,29.04789162,29.03720021,28.12511381,29.34003055,28.35144084,28.56061326,27.25771404,28.23941933,28.17726888,29.32104703,30.43124079,30.95956194,30.55843699,31.05282202,25.60606766,23.98875364,25.70379885,30.34731964,37.09223299,34.44061642,32.34096881,31.64200474,31.0030962,32.88259458,32.53712589,32.57741759,33.45352637,35.05836605,38.25768533,39.52966373,39.42581557,38.7254881,37.89246834,39.06117809,43.81157102,43.92930477,43.86136146,44.24983199,44.51876555,43.8560937,42.09432828,41.55236492,41.8611853,42.84303056,42.82258445,NA
"1313","China","CHN","i1313","Gross national expenditure (constant 2015 US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40748e+12,1.58211e+12,1.68829e+12,1.84927e+12,2.04896e+12,2.26683e+12,2.5288e+12,2.79767e+12,3.14258e+12,3.5249e+12,3.93157e+12,4.4135e+12,5.0671e+12,5.60139e+12,6.43932e+12,7.24404e+12,8.01442e+12,8.64912e+12,9.36494e+12,1.00883e+13,1.07547e+13,1.16009e+13,1.23842e+13,1.32988e+13,1.40013e+13,1.42384e+13
"1314","China","CHN","i1314","Public private partnerships investment in energy (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2e+07,NA,4e+09,NA,NA,542600000,NA,NA,1.881e+09,1529700000,2.72e+08,914470000,2512900000,5080700000,2982800000,3.965e+09,43300000,508930000,1329770000,2810590000,788690000,1678120000,1197580000,1529040000,678770000,7.22e+08,421470000,2671140000,3174900000,3682930000,1647500000,3186650000,3386891000,2950270000,265510000,9710000,838180000
"1315","China","CHN","i1315","Start-up procedures to register a business, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,9,7,7,4,3.55,NA
"1316","China","CHN","i1316","Cost to import, border compliance (US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,745,745,745,326,241.3,NA
